user_id,username,upassword,first_name,last_name,birthday,uheight,uweight,bmi,num_preg
35,nfp8079,nfp8079,Wendy,Kim,1985-10-22,64,130,0.03173828125,0
36,nfp8080,nfp8080,Rebecca,Martinez,1984-05-10,69,260,0.054610375971434574,0
37,nfp8083,nfp8083,Cynthia,Alvarado,1990-02-23,66,160,0.03673094582185491,0
38,nfp8085,nfp8085,Tina,Rivas,1993-10-20,68,170,0.03676470588235294,0
39,nfp8087,nfp8087,Sara,Escobar,1995-01-18,61,106,0.02848696586938995,0
40,nfp8091,nfp8091,Angie,Stewart,1996-05-12,64,135,0.032958984375,0
41,nfp8094,nfp8094,Elizabeth,Lee,1992-01-02,63,120,0.030234315948601664,0
42,nfp8099,nfp8099,Amber,Ayala,1994-06-20,62,194,0.050468262226847034,0
43,nfp8100,nfp8100,Grace,Rodriguez,1986-08-21,70,180,0.036734693877551024,0
44,nfp8101,nfp8101,Cheryl,Lewis,1984-12-14,62,125,0.032518210197710715,0
45,nfp8102,nfp8102,Ann,Alexander,1986-12-06,66,179,0.04109274563820019,0
46,nfp8110,nfp8110,Linda,Roberts,1992-05-14,66,165,0.03787878787878788,0
47,nfp8113,nfp8113,Stephanie,Chavez,1994-11-05,60,190,0.05277777777777778,0
48,nfp8116,nfp8116,Amanda,Rodríguez,1995-06-22,63,160,0.040312421264802216,0
49,nfp8124,nfp8124,Alexandra,Khan,1986-11-23,62,189,0.049167533818938604,0
50,nfp8129,nfp8129,Julie,Collins,1999-08-29,63,140,0.03527336860670194,0
51,nfp8133,nfp8133,Julia,Romero,1986-09-13,63,122,0.03073822121441169,0
52,nfp8137,nfp8137,Kim,Thomas,1981-11-04,65,160,0.0378698224852071,0
53,nfp8140,nfp8140,Dawn,Edwards,1998-07-18,68,124,0.026816608996539794,0
54,nfp8143,nfp8143,Gloria,Hill,2001-04-16,59,130,0.037345590347601265,0
55,nfp8144,nfp8144,Nicole,Flores,1995-09-17,67,120,0.026732011583871687,0
56,nfp8152,nfp8152,Esther,Moreno,1983-01-14,70,157,0.032040816326530615,0
57,nfp8154,nfp8154,Pamela,Harris,1992-08-02,64,170,0.04150390625,0
58,nfp8159,nfp8159,Leticia,Bailey,1989-11-19,66,268,0.06152433425160698,0
59,nfp8161,nfp8161,Tiffany,Ruiz,1996-06-20,68,128,0.02768166089965398,0
60,nfp8164,nfp8164,Diana,Nunez,1988-02-28,66,185,0.04247015610651974,0
61,nfp8165,nfp8165,Anna,Vazquez,1993-01-24,64,214,0.05224609375,0
62,nfp8168,nfp8168,Jenny,Duran,1986-11-29,69,165,0.03465658475110271,0
63,nfp8172,nfp8172,Janet,Martin,1991-04-12,65,161,0.038106508875739645,0
64,nfp8173,nfp8173,Michelle,Clark,1988-02-02,66,127,0.029155188246097336,0
65,nfp8174,nfp8174,Erika,Fernandez,1993-03-21,63,200,0.05039052658100277,0
66,nfp8176,nfp8176,Evelyn,Campos,1998-02-22,68,135,0.029195501730103806,0
67,nfp8177,nfp8177,Eva,Reyes,1987-01-10,63,140,0.03527336860670194,0
68,nfp8178,nfp8178,Dana,Perez,1994-01-03,69,138,0.028985507246376812,0
69,nfp8179,nfp8179,Victoria,Jones,1981-04-29,64,125,0.030517578125,0
70,nfp8184,nfp8184,Danielle,Robinson,1982-07-25,65,180,0.04260355029585799,0
71,nfp8186,nfp8186,Rosa,Cortez,1990-12-12,64,120,0.029296875,0
72,nfp8187,nfp8187,Carolyn,Ramos,1988-01-28,66,120,0.027548209366391185,0
73,nfp8188,nfp8188,Judy,Mendoza,1989-02-21,62,120,0.031217481789802288,0
74,nfp8189,nfp8189,Carmen,Shah,1996-02-15,64,135,0.032958984375,0
75,nfp8190,nfp8190,Kate,White,1993-10-30,65,145,0.03431952662721893,0
76,nfp8192,nfp8192,Gabriela,Estrada,1989-11-13,69,150,0.0315059861373661,0
77,nfp8193,nfp8193,Christina,Brown,1998-12-10,63,116,0.02922650541698161,0
78,nfp8195,nfp8195,Elena,Santiago,1989-10-16,66,115,0.026400367309458217,0
79,nfp8196,nfp8196,Jasmine,Herrera,1981-02-12,67,132,0.029405212742258855,0
80,nfp8197,nfp8197,Tracy,Rojas,1998-05-08,61,104,0.027949475947325986,0
81,nfp8200,nfp8200,Sarah,Williams,1997-11-03,70,195,0.03979591836734694,0
82,nfp8206,nfp8206,Kayla,Chen,1982-05-08,64,150,0.03662109375,0
83,nfp8207,nfp8207,Jackie,Johnson,2002-04-06,69,155,0.0325561856752783,0
84,nfp8209,nfp8209,Veronica,Murphy,1988-04-27,65,123,0.02911242603550296,0
85,nfp8210,nfp8210,Silvia,Davis,1997-06-28,70,145,0.02959183673469388,0
86,nfp8211,nfp8211,Taylor,Miller,1994-07-26,63,155,0.039052658100277145,0
87,nfp8212,nfp8212,Yolanda,Garcia,1995-11-02,66,117,0.026859504132231406,0
88,nfp8218,nfp8218,Emily,Guerrero,1991-08-03,66,140,0.03213957759412305,0
89,nfp8221,nfp8221,Olga,Fuentes,1985-06-26,66,135,0.030991735537190084,0
90,nfp8226,nfp8226,Courtney,Vargas,1988-10-02,71,240,0.047609601269589366,0
91,nfp8228,nfp8228,Samantha,Rogers,1983-06-30,67,165,0.03675651592782357,0
92,nfp8229,nfp8229,Alyssa,Valdez,1996-02-12,66,125,0.02869605142332415,0
93,nfp8230,nfp8230,Ruth,Morales,1999-01-31,64,124,0.0302734375,0
94,nfp8233,nfp8233,Cindy,Rivera,1994-09-04,64,115,0.028076171875,0
95,nfp8234,nfp8234,Lynn,Guzman,1989-12-14,64,115,0.028076171875,0
96,nfp8235,nfp8235,Joyce,Espinoza,1988-05-14,69,135,0.02835538752362949,0
97,nfp8236,nfp8236,Tammy,Gutierrez,1996-07-02,62,115,0.02991675338189386,0
98,nfp8237,nfp8237,April,Cooper,1983-04-11,65,152,0.035976331360946745,0
99,nfp8238,nfp8238,Jennifer,Padilla,1997-10-30,64,122,0.02978515625,0
100,nfp8242,nfp8242,Natalie,Wilson,2001-06-21,66,190,0.04361799816345271,0
101,nfp8244,nfp8244,Beth,Kelly,1998-06-23,68,155,0.03352076124567474,0
102,nfp8246,nfp8246,Jessica,Avila,2000-06-17,62,112,0.029136316337148804,0
103,nfp8247,nfp8247,Lori,Salazar,1999-12-02,70,146,0.02979591836734694,0
104,nfp8248,nfp8248,Brittany,Singh,1999-09-05,63,130,0.0327538422776518,0
105,nfp8249,nfp8249,Martha,Castro,2001-01-23,62,135,0.035119667013527575,0
106,nfp8253,nfp8253,Marie,Navarro,1998-04-15,71,180,0.03570720095219203,0
107,nfp8254,nfp8254,Melanie,Gomez,1996-05-09,64,130,0.03173828125,0
108,nfp8257,nfp8257,Ashley,Luna,1994-12-06,60,155,0.043055555555555555,0
109,nfp8260,nfp8260,Megan,Contreras,1997-09-28,67,170,0.03787034974381822,0
110,nfp8263,nfp8263,Adriana,Rosales,1995-05-01,66,137,0.03145087235996327,0
111,nfp8264,nfp8264,Karla,Velasquez,1990-05-01,68,135,0.029195501730103806,0
112,nfp8266,nfp8266,Catherine,Lara,1998-04-08,69,170,0.035706784289014915,0
113,nfp8268,nfp8268,Patty,Allen,1991-09-03,68,146,0.03157439446366782,0
114,nfp8269,nfp8269,Laura,Acosta,1986-04-26,67,140,0.0311873468478503,0
115,nfp8270,nfp8270,Margarita,Rose,1990-12-17,65,152,0.035976331360946745,0
116,nfp8271,nfp8271,Luz,Moore,1993-11-21,60,114,0.03166666666666667,0
117,nfp8272,nfp8272,Debbie,Vega,1999-11-30,63,145,0.03653313177122701,0
118,nfp8276,nfp8276,Gina,Delgado,1994-08-08,64,170,0.04150390625,0
119,nfp8278,nfp8278,Deborah,Adams,1988-01-27,69,165,0.03465658475110271,0
120,nfp8279,nfp8279,Kelly,Ramirez,1983-04-18,64,200,0.048828125,0
121,nfp8282,nfp8282,Miriam,Castillo,1989-06-26,67,132,0.029405212742258855,0
122,nfp8284,nfp8284,Blanca,Nelson,1983-12-26,65,130,0.03076923076923077,0
123,nfp8286,nfp8286,Amy,Santana,1989-09-07,59,121,0.03476012640045964,0
124,nfp8288,nfp8288,Connie,Pineda,1992-05-11,70,195,0.03979591836734694,0
125,nfp8289,nfp8289,Crystal,Marquez,1982-11-09,65,135,0.03195266272189349,0
